2023-08-07 16:05:28,905 INFO    StreamThr :2182 [internal.py:wandb_internal():86] W&B internal server running at pid: 2182, started at: 2023-08-07 16:05:28.905256
2023-08-07 16:05:29,442 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: stop_status
2023-08-07 16:05:29,442 DEBUG   SenderThread:2182 [sender.py:send():379] send: telemetry
2023-08-07 16:05:29,442 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: stop_status
2023-08-07 16:05:29,748 DEBUG   SenderThread:2182 [sender.py:send():379] send: exit
2023-08-07 16:05:29,748 INFO    SenderThread:2182 [sender.py:send_exit():584] handling exit code: 1
2023-08-07 16:05:29,748 INFO    SenderThread:2182 [sender.py:send_exit():586] handling runtime: 0
2023-08-07 16:05:29,748 INFO    SenderThread:2182 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-07 16:05:29,749 INFO    SenderThread:2182 [sender.py:send_exit():592] send defer
2023-08-07 16:05:29,749 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,749 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-07 16:05:29,749 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,749 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 0
2023-08-07 16:05:29,749 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 1
2023-08-07 16:05:29,749 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,749 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-07 16:05:29,750 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,750 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-07 16:05:29,750 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 2
2023-08-07 16:05:29,750 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,750 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-07 16:05:29,750 INFO    HandlerThread:2182 [system_monitor.py:finish():190] Stopping system monitor
2023-08-07 16:05:29,751 INFO    HandlerThread:2182 [interfaces.py:finish():202] Joined cpu monitor
2023-08-07 16:05:29,751 DEBUG   SystemMonitor:2182 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-07 16:05:29,751 DEBUG   SystemMonitor:2182 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-07 16:05:29,751 DEBUG   SystemMonitor:2182 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-07 16:05:29,751 INFO    HandlerThread:2182 [interfaces.py:finish():202] Joined disk monitor
2023-08-07 16:05:29,751 INFO    HandlerThread:2182 [interfaces.py:finish():202] Joined memory monitor
2023-08-07 16:05:29,752 INFO    HandlerThread:2182 [interfaces.py:finish():202] Joined network monitor
2023-08-07 16:05:29,752 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,752 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-07 16:05:29,752 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 3
2023-08-07 16:05:29,752 DEBUG   SenderThread:2182 [sender.py:send():379] send: stats
2023-08-07 16:05:29,752 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,752 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-07 16:05:29,752 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,752 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-07 16:05:29,753 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 4
2023-08-07 16:05:29,753 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,753 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-07 16:05:29,753 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,753 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-07 16:05:29,753 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 5
2023-08-07 16:05:29,753 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,753 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-07 16:05:29,753 DEBUG   SenderThread:2182 [sender.py:send():379] send: summary
2023-08-07 16:05:29,757 INFO    SenderThread:2182 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-07 16:05:29,757 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,757 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-07 16:05:29,757 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 6
2023-08-07 16:05:29,757 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,757 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-07 16:05:29,758 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,758 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-07 16:05:29,761 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: status_report
2023-08-07 16:05:29,919 INFO    wandb-upload_0:2182 [upload_job.py:push():131] Uploaded file /tmp/tmpexp3b1iuwandb/7s9y4nuo-wandb-metadata.json
2023-08-07 16:05:29,955 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 7
2023-08-07 16:05:29,955 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:29,955 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-07 16:05:29,955 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:29,955 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-07 16:05:30,334 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/config.yaml
2023-08-07 16:05:30,335 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/wandb-metadata.json
2023-08-07 16:05:30,335 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/requirements.txt
2023-08-07 16:05:30,335 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/output.log
2023-08-07 16:05:30,335 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/wandb-summary.json
2023-08-07 16:05:30,517 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:05:32,334 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/output.log
2023-08-07 16:05:33,752 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 8
2023-08-07 16:05:33,753 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:05:33,753 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:33,753 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-07 16:05:33,753 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:33,753 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-07 16:05:33,753 INFO    SenderThread:2182 [job_builder.py:build():280] Attempting to build job artifact
2023-08-07 16:05:33,754 INFO    SenderThread:2182 [job_builder.py:_get_source_type():389] is repo sourced job
2023-08-07 16:05:33,754 INFO    SenderThread:2182 [job_builder.py:build():363] adding wandb-job metadata file
2023-08-07 16:05:33,755 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 9
2023-08-07 16:05:33,755 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:33,755 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-07 16:05:33,756 DEBUG   SenderThread:2182 [sender.py:send():379] send: artifact
2023-08-07 16:05:34,334 INFO    Thread-12 :2182 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/output.log
2023-08-07 16:05:34,591 INFO    SenderThread:2182 [sender.py:send_artifact():1476] sent artifact job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py - {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'digest': 'f313a2752353c5d35dd36b570aeea567', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg4NTQ0NTcz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'versionIndex': 0}}, 'version': 'v0'}
2023-08-07 16:05:34,591 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:34,591 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-07 16:05:34,591 INFO    SenderThread:2182 [dir_watcher.py:finish():359] shutting down directory watcher
2023-08-07 16:05:35,335 INFO    SenderThread:2182 [dir_watcher.py:finish():389] scan: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files
2023-08-07 16:05:35,335 INFO    SenderThread:2182 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/wandb-summary.json wandb-summary.json
2023-08-07 16:05:35,335 INFO    SenderThread:2182 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/wandb-metadata.json wandb-metadata.json
2023-08-07 16:05:35,335 INFO    SenderThread:2182 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/config.yaml config.yaml
2023-08-07 16:05:35,336 INFO    SenderThread:2182 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/output.log output.log
2023-08-07 16:05:35,336 INFO    SenderThread:2182 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/requirements.txt requirements.txt
2023-08-07 16:05:35,336 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 10
2023-08-07 16:05:35,340 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:35,340 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-07 16:05:35,341 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:35,341 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-07 16:05:35,341 INFO    SenderThread:2182 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:05:35,518 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: keepalive
2023-08-07 16:05:35,807 INFO    wandb-upload_1:2182 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/config.yaml
2023-08-07 16:05:35,866 INFO    wandb-upload_3:2182 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/requirements.txt
2023-08-07 16:05:35,893 INFO    wandb-upload_0:2182 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/wandb-summary.json
2023-08-07 16:05:35,893 INFO    wandb-upload_2:2182 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/files/output.log
2023-08-07 16:05:36,094 INFO    Thread-11 (_thread_body):2182 [sender.py:transition_state():612] send defer: 11
2023-08-07 16:05:36,094 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:36,094 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-07 16:05:36,095 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:36,095 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-07 16:05:36,095 INFO    SenderThread:2182 [file_pusher.py:join():164] waiting for file pusher
2023-08-07 16:05:36,095 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 12
2023-08-07 16:05:36,095 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:36,095 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-07 16:05:36,096 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:36,096 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-07 16:05:36,281 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 13
2023-08-07 16:05:36,281 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:36,281 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-07 16:05:36,281 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:36,281 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-07 16:05:36,282 INFO    SenderThread:2182 [sender.py:transition_state():612] send defer: 14
2023-08-07 16:05:36,282 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:05:36,282 INFO    HandlerThread:2182 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-07 16:05:36,282 DEBUG   SenderThread:2182 [sender.py:send():379] send: final
2023-08-07 16:05:36,282 DEBUG   SenderThread:2182 [sender.py:send():379] send: footer
2023-08-07 16:05:36,282 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: defer
2023-08-07 16:05:36,282 INFO    SenderThread:2182 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-07 16:05:36,283 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:05:36,283 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:05:36,283 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: server_info
2023-08-07 16:05:36,284 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: server_info
2023-08-07 16:05:36,286 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: get_summary
2023-08-07 16:05:36,287 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-07 16:05:36,287 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: job_info
2023-08-07 16:05:36,420 DEBUG   SenderThread:2182 [sender.py:send_request():406] send_request: job_info
2023-08-07 16:05:36,421 INFO    MainThread:2182 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-08-07 16:05:36,421 INFO    MainThread:2182 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-08-07 16:05:36,421 INFO    MainThread:2182 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-08-07 16:05:36,422 DEBUG   HandlerThread:2182 [handler.py:handle_request():144] handle_request: shutdown
2023-08-07 16:05:36,422 INFO    HandlerThread:2182 [handler.py:finish():857] shutting down handler
2023-08-07 16:05:37,287 INFO    WriterThread:2182 [datastore.py:close():294] close: /home/me/Uni/ViT/wandb/run-20230807_160528-10jfmlsw/run-10jfmlsw.wandb
2023-08-07 16:05:37,421 INFO    SenderThread:2182 [sender.py:finish():1552] shutting down sender
2023-08-07 16:05:37,421 INFO    SenderThread:2182 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:05:37,421 INFO    SenderThread:2182 [file_pusher.py:join():164] waiting for file pusher
