2023-08-07 16:03:37,800 INFO    SystemMonitor:1830 [interfaces.py:start():190] Started disk monitoring
2023-08-07 16:03:37,801 INFO    SystemMonitor:1830 [interfaces.py:start():190] Started memory monitoring
2023-08-07 16:03:37,801 INFO    SystemMonitor:1830 [interfaces.py:start():190] Started network monitoring
2023-08-07 16:03:37,808 DEBUG   HandlerThread:1830 [system_info.py:probe():195] Probing system
2023-08-07 16:03:37,809 DEBUG   HandlerThread:1830 [system_info.py:_probe_git():180] Probing git
2023-08-07 16:03:37,814 DEBUG   HandlerThread:1830 [system_info.py:_probe_git():188] Probing git done
2023-08-07 16:03:37,814 DEBUG   HandlerThread:1830 [system_info.py:probe():240] Probing system done
2023-08-07 16:03:37,814 DEBUG   HandlerThread:1830 [system_monitor.py:probe():210] {'os': 'Linux-6.1.27-gentoo-r1-x86_64-x86_64-13th_Gen_Intel-R-_Core-TM-_i7-1365U-with-glibc2.37', 'python': '3.11.4', 'heartbeatAt': '2023-08-07T14:03:37.808403', 'startedAt': '2023-08-07T14:03:37.235419', 'docker': None, 'cuda': None, 'args': ('--shift=1', '--epochs=100', '--data=/home/me/Unit/data_rename', '--optimizer_index=1', '--crop_size=3600', '--models_dir=home/me/models', '--device=cpu', '--batch_size=4', '--oversample=0.5'), 'state': 'running', 'program': '/home/me/Uni/ViT/src/stream_main.py', 'codePath': 'src/stream_main.py', 'git': {'remote': 'git@github.com:UsernameN0tAvailable/ViT.git', 'commit': '9292dfff007a4268377577f2c0b3c0f0eaaaeb97'}, 'email': 'mattia.pedrazzi@outlook.com', 'root': '/home/me/Uni/ViT', 'host': 'staff-202-66.eduroam.unibe.ch', 'username': 'me', 'executable': '/home/me/Uni/vit_env/bin/python', 'cpu_count': 10, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2225.831166666667, 'min': 400.0, 'max': 4333.333333333333}, 'cpu_freq_per_core': [{'current': 3645.328, 'min': 400.0, 'max': 5200.0}, {'current': 3534.064, 'min': 400.0, 'max': 5200.0}, {'current': 3799.99, 'min': 400.0, 'max': 5200.0}, {'current': 2700.0, 'min': 400.0, 'max': 5200.0}, {'current': 2179.76, 'min': 400.0, 'max': 3900.0}, {'current': 2364.326, 'min': 400.0, 'max': 3900.0}, {'current': 400.08, 'min': 400.0, 'max': 3900.0}, {'current': 1353.647, 'min': 400.0, 'max': 3900.0}, {'current': 2700.0, 'min': 400.0, 'max': 3900.0}, {'current': 1406.293, 'min': 400.0, 'max': 3900.0}, {'current': 1840.335, 'min': 400.0, 'max': 3900.0}, {'current': 2281.53, 'min': 400.0, 'max': 3900.0}], 'disk': {'total': 922.2498741149902, 'used': 228.8551368713379}, 'memory': {'total': 30.950939178466797}}
2023-08-07 16:03:37,814 INFO    HandlerThread:1830 [system_monitor.py:probe():211] Finished collecting system info
2023-08-07 16:03:37,814 INFO    HandlerThread:1830 [system_monitor.py:probe():214] Publishing system info
2023-08-07 16:03:37,814 DEBUG   HandlerThread:1830 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-08-07 16:03:37,814 DEBUG   HandlerThread:1830 [system_info.py:_save_pip():67] Saving pip packages done
2023-08-07 16:03:37,815 INFO    HandlerThread:1830 [system_monitor.py:probe():216] Finished publishing system info
2023-08-07 16:03:37,817 DEBUG   SenderThread:1830 [sender.py:send():379] send: files
2023-08-07 16:03:37,817 INFO    SenderThread:1830 [sender.py:_save_file():1376] saving file wandb-metadata.json with policy now
2023-08-07 16:03:37,820 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: stop_status
2023-08-07 16:03:37,821 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: stop_status
2023-08-07 16:03:38,023 DEBUG   SenderThread:1830 [sender.py:send():379] send: telemetry
2023-08-07 16:03:38,024 DEBUG   SenderThread:1830 [sender.py:send():379] send: exit
2023-08-07 16:03:38,024 INFO    SenderThread:1830 [sender.py:send_exit():584] handling exit code: 1
2023-08-07 16:03:38,025 INFO    SenderThread:1830 [sender.py:send_exit():586] handling runtime: 0
2023-08-07 16:03:38,025 INFO    SenderThread:1830 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-07 16:03:38,025 INFO    SenderThread:1830 [sender.py:send_exit():592] send defer
2023-08-07 16:03:38,025 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,025 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-07 16:03:38,026 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,026 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 0
2023-08-07 16:03:38,026 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 1
2023-08-07 16:03:38,026 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,026 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-07 16:03:38,026 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,026 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-07 16:03:38,026 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 2
2023-08-07 16:03:38,027 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,027 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-07 16:03:38,027 INFO    HandlerThread:1830 [system_monitor.py:finish():190] Stopping system monitor
2023-08-07 16:03:38,027 DEBUG   SystemMonitor:1830 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-07 16:03:38,027 DEBUG   SystemMonitor:1830 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-07 16:03:38,027 DEBUG   SystemMonitor:1830 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-07 16:03:38,028 INFO    HandlerThread:1830 [interfaces.py:finish():202] Joined cpu monitor
2023-08-07 16:03:38,028 INFO    HandlerThread:1830 [interfaces.py:finish():202] Joined disk monitor
2023-08-07 16:03:38,028 INFO    HandlerThread:1830 [interfaces.py:finish():202] Joined memory monitor
2023-08-07 16:03:38,028 INFO    HandlerThread:1830 [interfaces.py:finish():202] Joined network monitor
2023-08-07 16:03:38,029 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,029 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-07 16:03:38,029 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 3
2023-08-07 16:03:38,029 DEBUG   SenderThread:1830 [sender.py:send():379] send: stats
2023-08-07 16:03:38,029 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,029 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-07 16:03:38,030 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,030 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-07 16:03:38,030 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 4
2023-08-07 16:03:38,030 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,030 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-07 16:03:38,030 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,030 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-07 16:03:38,030 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 5
2023-08-07 16:03:38,031 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,031 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-07 16:03:38,031 DEBUG   SenderThread:1830 [sender.py:send():379] send: summary
2023-08-07 16:03:38,033 INFO    SenderThread:1830 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-07 16:03:38,033 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,033 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-07 16:03:38,033 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 6
2023-08-07 16:03:38,033 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,033 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-07 16:03:38,034 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,034 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-07 16:03:38,036 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: status_report
2023-08-07 16:03:38,206 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 7
2023-08-07 16:03:38,207 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:38,207 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-07 16:03:38,207 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:38,207 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-07 16:03:38,371 INFO    wandb-upload_0:1830 [upload_job.py:push():131] Uploaded file /tmp/tmp2ke8vimxwandb/ocvrirhn-wandb-metadata.json
2023-08-07 16:03:38,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/config.yaml
2023-08-07 16:03:38,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/wandb-summary.json
2023-08-07 16:03:38,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/requirements.txt
2023-08-07 16:03:38,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/wandb-metadata.json
2023-08-07 16:03:38,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/output.log
2023-08-07 16:03:38,867 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:03:40,030 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 8
2023-08-07 16:03:40,030 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:03:40,030 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:40,030 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-07 16:03:40,030 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:40,030 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-07 16:03:40,031 INFO    SenderThread:1830 [job_builder.py:build():280] Attempting to build job artifact
2023-08-07 16:03:40,031 INFO    SenderThread:1830 [job_builder.py:_get_source_type():389] is repo sourced job
2023-08-07 16:03:40,031 INFO    SenderThread:1830 [job_builder.py:build():363] adding wandb-job metadata file
2023-08-07 16:03:40,032 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 9
2023-08-07 16:03:40,032 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:40,032 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-07 16:03:40,033 DEBUG   SenderThread:1830 [sender.py:send():379] send: artifact
2023-08-07 16:03:40,697 INFO    Thread-12 :1830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/output.log
2023-08-07 16:03:40,916 INFO    SenderThread:1830 [sender.py:send_artifact():1476] sent artifact job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py - {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'digest': 'f313a2752353c5d35dd36b570aeea567', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg4NTQ0NTcz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'versionIndex': 0}}, 'version': 'v0'}
2023-08-07 16:03:40,916 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:40,916 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-07 16:03:40,917 INFO    SenderThread:1830 [dir_watcher.py:finish():359] shutting down directory watcher
2023-08-07 16:03:41,697 INFO    SenderThread:1830 [dir_watcher.py:finish():389] scan: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/wandb-summary.json wandb-summary.json
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/wandb-metadata.json wandb-metadata.json
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/config.yaml config.yaml
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/output.log output.log
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/requirements.txt requirements.txt
2023-08-07 16:03:41,698 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 10
2023-08-07 16:03:41,698 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:41,698 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-07 16:03:41,702 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:41,704 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-07 16:03:41,704 INFO    SenderThread:1830 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:03:42,126 INFO    wandb-upload_1:1830 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/config.yaml
2023-08-07 16:03:42,209 INFO    wandb-upload_2:1830 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/output.log
2023-08-07 16:03:42,243 INFO    wandb-upload_0:1830 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/wandb-summary.json
2023-08-07 16:03:42,286 INFO    wandb-upload_3:1830 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/files/requirements.txt
2023-08-07 16:03:42,486 INFO    Thread-11 (_thread_body):1830 [sender.py:transition_state():612] send defer: 11
2023-08-07 16:03:42,486 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:42,486 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-07 16:03:42,487 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:42,487 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-07 16:03:42,487 INFO    SenderThread:1830 [file_pusher.py:join():164] waiting for file pusher
2023-08-07 16:03:42,487 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 12
2023-08-07 16:03:42,487 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:42,488 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-07 16:03:42,488 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:42,488 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-07 16:03:42,694 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 13
2023-08-07 16:03:42,694 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:42,694 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-07 16:03:42,695 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:42,695 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-07 16:03:42,695 INFO    SenderThread:1830 [sender.py:transition_state():612] send defer: 14
2023-08-07 16:03:42,695 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:03:42,695 INFO    HandlerThread:1830 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-07 16:03:42,695 DEBUG   SenderThread:1830 [sender.py:send():379] send: final
2023-08-07 16:03:42,695 DEBUG   SenderThread:1830 [sender.py:send():379] send: footer
2023-08-07 16:03:42,695 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: defer
2023-08-07 16:03:42,695 INFO    SenderThread:1830 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-07 16:03:42,696 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:03:42,696 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: server_info
2023-08-07 16:03:42,697 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: get_summary
2023-08-07 16:03:42,697 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-07 16:03:42,697 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: job_info
2023-08-07 16:03:42,698 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:03:42,698 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: server_info
2023-08-07 16:03:42,834 DEBUG   SenderThread:1830 [sender.py:send_request():406] send_request: job_info
2023-08-07 16:03:42,834 INFO    MainThread:1830 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-08-07 16:03:42,850 INFO    MainThread:1830 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-08-07 16:03:42,850 INFO    MainThread:1830 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-08-07 16:03:42,850 DEBUG   HandlerThread:1830 [handler.py:handle_request():144] handle_request: shutdown
2023-08-07 16:03:42,850 INFO    HandlerThread:1830 [handler.py:finish():857] shutting down handler
2023-08-07 16:03:43,698 INFO    WriterThread:1830 [datastore.py:close():294] close: /home/me/Uni/ViT/wandb/run-20230807_160337-zg2njjo0/run-zg2njjo0.wandb
2023-08-07 16:03:43,834 INFO    SenderThread:1830 [sender.py:finish():1552] shutting down sender
2023-08-07 16:03:43,834 INFO    SenderThread:1830 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:03:43,834 INFO    SenderThread:1830 [file_pusher.py:join():164] waiting for file pusher
