2023-08-07 16:06:23,255 INFO    StreamThr :2462 [internal.py:wandb_internal():86] W&B internal server running at pid: 2462, started at: 2023-08-07 16:06:23.255474
2023-08-07 16:06:24,075 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,075 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-07 16:06:24,075 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 2
2023-08-07 16:06:24,075 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,075 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-07 16:06:24,075 INFO    HandlerThread:2462 [system_monitor.py:finish():190] Stopping system monitor
2023-08-07 16:06:24,075 DEBUG   SystemMonitor:2462 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-07 16:06:24,075 DEBUG   SystemMonitor:2462 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-07 16:06:24,075 DEBUG   SystemMonitor:2462 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-07 16:06:24,076 INFO    HandlerThread:2462 [interfaces.py:finish():202] Joined cpu monitor
2023-08-07 16:06:24,076 INFO    HandlerThread:2462 [interfaces.py:finish():202] Joined disk monitor
2023-08-07 16:06:24,076 INFO    HandlerThread:2462 [interfaces.py:finish():202] Joined memory monitor
2023-08-07 16:06:24,076 INFO    HandlerThread:2462 [interfaces.py:finish():202] Joined network monitor
2023-08-07 16:06:24,077 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,077 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-07 16:06:24,077 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 3
2023-08-07 16:06:24,077 DEBUG   SenderThread:2462 [sender.py:send():379] send: stats
2023-08-07 16:06:24,077 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,077 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-07 16:06:24,077 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,077 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-07 16:06:24,077 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 4
2023-08-07 16:06:24,077 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,077 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-07 16:06:24,078 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,078 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-07 16:06:24,078 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 5
2023-08-07 16:06:24,078 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,078 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-07 16:06:24,078 DEBUG   SenderThread:2462 [sender.py:send():379] send: summary
2023-08-07 16:06:24,081 INFO    SenderThread:2462 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-08-07 16:06:24,082 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,082 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-07 16:06:24,082 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 6
2023-08-07 16:06:24,082 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,082 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-07 16:06:24,082 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,082 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-07 16:06:24,086 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: status_report
2023-08-07 16:06:24,276 INFO    wandb-upload_0:2462 [upload_job.py:push():131] Uploaded file /tmp/tmppkwb3byjwandb/6ct7yag4-wandb-metadata.json
2023-08-07 16:06:24,453 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 7
2023-08-07 16:06:24,453 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:24,453 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-07 16:06:24,454 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:24,454 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-07 16:06:24,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/config.yaml
2023-08-07 16:06:24,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/output.log
2023-08-07 16:06:24,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/wandb-metadata.json
2023-08-07 16:06:24,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/wandb-summary.json
2023-08-07 16:06:24,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_created():272] file/dir created: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/requirements.txt
2023-08-07 16:06:24,862 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:06:26,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/output.log
2023-08-07 16:06:28,078 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 8
2023-08-07 16:06:28,078 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:06:28,078 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:28,078 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-07 16:06:28,079 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:28,079 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-07 16:06:28,079 INFO    SenderThread:2462 [job_builder.py:build():280] Attempting to build job artifact
2023-08-07 16:06:28,079 INFO    SenderThread:2462 [job_builder.py:_get_source_type():389] is repo sourced job
2023-08-07 16:06:28,080 INFO    SenderThread:2462 [job_builder.py:build():363] adding wandb-job metadata file
2023-08-07 16:06:28,082 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 9
2023-08-07 16:06:28,082 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:28,082 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-07 16:06:28,082 DEBUG   SenderThread:2462 [sender.py:send():379] send: artifact
2023-08-07 16:06:28,668 INFO    Thread-12 :2462 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/output.log
2023-08-07 16:06:28,909 INFO    SenderThread:2462 [sender.py:send_artifact():1476] sent artifact job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py - {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'digest': 'f313a2752353c5d35dd36b570aeea567', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-git_github.com_UsernameN0tAvailable_ViT.git_src_stream_main.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg4NTQ0NTcz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTM1Mjc5MzU2', 'versionIndex': 0}}, 'version': 'v0'}
2023-08-07 16:06:28,910 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:28,910 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-07 16:06:28,910 INFO    SenderThread:2462 [dir_watcher.py:finish():359] shutting down directory watcher
2023-08-07 16:06:29,669 INFO    SenderThread:2462 [dir_watcher.py:finish():389] scan: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/wandb-summary.json wandb-summary.json
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/wandb-metadata.json wandb-metadata.json
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/config.yaml config.yaml
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/output.log output.log
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [dir_watcher.py:finish():403] scan save: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/requirements.txt requirements.txt
2023-08-07 16:06:29,670 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 10
2023-08-07 16:06:29,671 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:29,671 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-07 16:06:29,671 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:29,671 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-07 16:06:29,671 INFO    SenderThread:2462 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:06:29,864 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: keepalive
2023-08-07 16:06:30,077 INFO    wandb-upload_2:2462 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/config.yaml
2023-08-07 16:06:30,216 INFO    wandb-upload_1:2462 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/wandb-summary.json
2023-08-07 16:06:30,228 INFO    wandb-upload_3:2462 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/output.log
2023-08-07 16:06:30,243 INFO    wandb-upload_0:2462 [upload_job.py:push():131] Uploaded file /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/files/requirements.txt
2023-08-07 16:06:30,444 INFO    Thread-11 (_thread_body):2462 [sender.py:transition_state():612] send defer: 11
2023-08-07 16:06:30,444 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:30,444 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-07 16:06:30,445 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:30,445 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-07 16:06:30,445 INFO    SenderThread:2462 [file_pusher.py:join():164] waiting for file pusher
2023-08-07 16:06:30,445 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 12
2023-08-07 16:06:30,445 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:30,445 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-07 16:06:30,445 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:30,445 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-07 16:06:30,639 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 13
2023-08-07 16:06:30,639 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:30,640 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-07 16:06:30,640 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:30,640 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-07 16:06:30,640 INFO    SenderThread:2462 [sender.py:transition_state():612] send defer: 14
2023-08-07 16:06:30,640 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: defer
2023-08-07 16:06:30,640 INFO    HandlerThread:2462 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-07 16:06:30,641 DEBUG   SenderThread:2462 [sender.py:send():379] send: final
2023-08-07 16:06:30,641 DEBUG   SenderThread:2462 [sender.py:send():379] send: footer
2023-08-07 16:06:30,641 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: defer
2023-08-07 16:06:30,641 INFO    SenderThread:2462 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-07 16:06:30,642 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-07 16:06:30,642 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: server_info
2023-08-07 16:06:30,642 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: poll_exit
2023-08-07 16:06:30,642 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: get_summary
2023-08-07 16:06:30,643 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: server_info
2023-08-07 16:06:30,643 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-07 16:06:30,644 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: job_info
2023-08-07 16:06:30,795 DEBUG   SenderThread:2462 [sender.py:send_request():406] send_request: job_info
2023-08-07 16:06:30,796 INFO    MainThread:2462 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-08-07 16:06:30,796 INFO    MainThread:2462 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-08-07 16:06:30,796 INFO    MainThread:2462 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-08-07 16:06:30,796 DEBUG   HandlerThread:2462 [handler.py:handle_request():144] handle_request: shutdown
2023-08-07 16:06:30,797 INFO    HandlerThread:2462 [handler.py:finish():857] shutting down handler
2023-08-07 16:06:31,644 INFO    WriterThread:2462 [datastore.py:close():294] close: /home/me/Uni/ViT/wandb/run-20230807_160623-ndo0klxc/run-ndo0klxc.wandb
2023-08-07 16:06:31,796 INFO    SenderThread:2462 [sender.py:finish():1552] shutting down sender
2023-08-07 16:06:31,796 INFO    SenderThread:2462 [file_pusher.py:finish():159] shutting down file pusher
2023-08-07 16:06:31,796 INFO    SenderThread:2462 [file_pusher.py:join():164] waiting for file pusher
